entrez-id,symbol,Sst Chodl:Nos1 All:479,Sst Chodl:Nos1 All:478,Sst Chodl:Nos1 All:477,Sst Chodl:Nos1 All:476,Sst Chodl:Nos1 All:475,Sst Chodl:Nos1 All:474,Sst Chodl:Nos1 All:473,Sst Chodl:Nos1 All:472,Sst Chodl:Nos1 All:471,Sst Chodl:Nos1 All:470,Sst Chodl:Nos1 All:469,Sst Chodl:Nos1 All:468,Sst Chodl:Nos1 All:467,Sst Chodl:Nos1 All:466,Sst Chodl:Nos1 All:465,Sst Chodl:Nos1 All:464,Sst Chodl:Nos1 All:463,Sst Chodl:Nos1 All:462,Sst Chodl:Nos1 All:461,Sst Chodl:Nos1 All:460,Sst Chodl:Nos1 All:480,Sst Chodl:Nos1 All:481,Sst Chodl:Nos1 All:482,Sst Chodl:Nos1 All:483,Sst Chodl:Nos1 All:484,Sst Chodl:Nos1 All:485,Sst Chodl:Nos1 All:486,Sst Chodl:Nos1 All:459,Sst Chodl:Nos1 All:458,Sst Chodl:Nos1 All:457,Sst Chodl:Nos1 All:456,Sst Chodl:Sst All:451,Sst Chodl:Sst All:453,Sst Chodl:Sst All:454,Sst Chodl:Sst All:455,Sst Chodl:Sst upper:452,Sst Chodl:Sst upper:450,Sst Chodl:Sst upper:449,Sst Chodl:Chrna2 All:447,Sst Chodl:Chrna2 All:448,Sst Chodl:Chrna2 L6:446,Sst Cdk6:Sst All:421,Sst Cdk6:Sst All:422,Sst Cdk6:Sst All:423,Sst Cdk6:Sst All:426,Sst Cdk6:Sst All:429,Sst Cdk6:Sst All:430,Sst Cdk6:Sst All:431,Sst Cdk6:Sst upper:424,Sst Cdk6:Sst upper:425,Sst Cdk6:Chrna2 All:428,Sst Cdk6:Chrna2 All:427,Sst Cdk6:Chrna2 All:420,Sst Cdk6:Chrna2 All:419,Sst Cdk6:Chrna2 All:418,Sst Cdk6:Chrna2 All:417,Sst Cdk6:Chrna2 All:416,Sst Cdk6:Chrna2 All:415,Sst Cdk6:Chrna2 All:414,Sst Cdk6:Chrna2 All:413,Sst Cbln4:Htr3a lower:292,Sst Cbln4:Htr3a lower:291,Sst Cbln4:Htr3a L6b:351,Sst Cbln4:Nos1 All:348,Sst Cbln4:Sst All:311,Sst Cbln4:Sst All:312,Sst Cbln4:Sst All:313,Sst Cbln4:Sst All:314,Sst Cbln4:Sst All:315,Sst Cbln4:Sst All:334,Sst Cbln4:Sst All:307,Sst Cbln4:Sst All:310,Sst Cbln4:Sst All:308,Sst Cbln4:Sst All:309,Sst Cbln4:Sst All:352,Sst Cbln4:Sst All:346,Sst Cbln4:Sst All:345,Sst Cbln4:Sst All:344,Sst Cbln4:Sst All:343,Sst Cbln4:Sst All:342,Sst Cbln4:Sst All:341,Sst Cbln4:Sst All:340,Sst Cbln4:Sst All:339,Sst Cbln4:Sst All:338,Sst Cbln4:Sst All:337,Sst Cbln4:Sst All:336,Sst Cbln4:Sst All:335,Sst Cbln4:Sst upper:329,Sst Cbln4:Sst upper:330,Sst Cbln4:Sst upper:331,Sst Cbln4:Sst upper:332,Sst Cbln4:Sst upper:317,Sst Cbln4:Sst upper:328,Sst Cbln4:Sst upper:327,Sst Cbln4:Sst upper:326,Sst Cbln4:Sst upper:325,Sst Cbln4:Sst upper:324,Sst Cbln4:Sst upper:323,Sst Cbln4:Sst upper:322,Sst Cbln4:Sst upper:321,Sst Cbln4:Sst upper:320,Sst Cbln4:Sst upper:319,Sst Cbln4:Sst upper:318,Sst Cbln4:Sst upper:293,Sst Cbln4:Sst upper:294,Sst Cbln4:Sst upper:295,Sst Cbln4:Sst upper:296,Sst Cbln4:Sst upper:297,Sst Cbln4:Sst upper:298,Sst Cbln4:Sst upper:299,Sst Cbln4:Sst upper:300,Sst Cbln4:Sst upper:301,Sst Cbln4:Sst upper:302,Sst Cbln4:Sst upper:303,Sst Cbln4:Sst upper:304,Sst Cbln4:Sst upper:305,Sst Cbln4:Sst upper:306,Sst Cbln4:Sst upper:316,Sst Cbln4:Sst lower:333,Sst Cbln4:Pvalb upper:350,Sst Cbln4:Nkx2-1 upper:349,Sst Cbln4:Gad2 All:290,Sst Cbln4:Gad2 All:289,Sst Cbln4:Gad2 All:288,Sst Cbln4:Gad2 All:287,Sst Cbln4:Cux2 All:286,Sst Cbln4:Cux2 L1-2/3:285,Sst Cbln4:Ndnf Neg L1:347,Sst Myh8:Sst All:403,Sst Myh8:Sst All:404,Sst Myh8:Sst All:405,Sst Myh8:Sst All:408,Sst Myh8:Sst All:406,Sst Myh8:Sst All:407,Sst Myh8:Sst upper:398,Sst Myh8:Sst upper:412,Sst Myh8:Sst lower:399,Sst Myh8:Sst lower:402,Sst Myh8:Sst lower:401,Sst Myh8:Sst lower:400,Sst Myh8:Chrna2 All:388,Sst Myh8:Chrna2 All:389,Sst Myh8:Chrna2 All:390,Sst Myh8:Chrna2 All:391,Sst Myh8:Chrna2 All:392,Sst Myh8:Chrna2 All:393,Sst Myh8:Chrna2 All:394,Sst Myh8:Chrna2 All:395,Sst Myh8:Chrna2 All:396,Sst Myh8:Chrna2 All:397,Sst Myh8:Chrna2 All:410,Sst Myh8:Chrna2 All:411,Sst Myh8:Chrna2 All:375,Sst Myh8:Chrna2 All:376,Sst Myh8:Chrna2 All:377,Sst Myh8:Chrna2 All:378,Sst Myh8:Chrna2 All:379,Sst Myh8:Chrna2 All:380,Sst Myh8:Chrna2 All:381,Sst Myh8:Chrna2 All:382,Sst Myh8:Chrna2 All:383,Sst Myh8:Chrna2 All:384,Sst Myh8:Chrna2 All:385,Sst Myh8:Chrna2 All:386,Sst Myh8:Chrna2 All:387,Sst Myh8:Chrna2 L6:373,Sst Myh8:Chrna2 L6:374,Sst Myh8:Gad2 All:372,Sst Myh8:Rbp4 L5:409,Sst Tacstd2:Htr3a lower:434,Sst Tacstd2:Htr3a lower:433,Sst Tacstd2:Htr3a lower:432,Sst Tacstd2:Sst All:443,Sst Tacstd2:Sst All:442,Sst Tacstd2:Sst All:440,Sst Tacstd2:Sst All:439,Sst Tacstd2:Sst All:438,Sst Tacstd2:Sst lower:441,Sst Tacstd2:Chrna2 All:435,Sst Tacstd2:Chrna2 All:436,Sst Tacstd2:Chrna2 All:437,Sst Tacstd2:Chrna2 L6:444,Sst Tacstd2:PvalbD-Slc32a1 All:445,Sst Th:Htr3a lower:354,Sst Th:Htr3a lower:353,Sst Th:Sst All:370,Sst Th:Sst All:362,Sst Th:Sst All:368,Sst Th:Sst lower:367,Sst Th:Sst lower:366,Sst Th:Sst lower:365,Sst Th:Sst lower:364,Sst Th:Sst lower:363,Sst Th:Chrna2 All:355,Sst Th:Chrna2 All:356,Sst Th:Chrna2 All:361,Sst Th:Chrna2 All:360,Sst Th:Chrna2 All:359,Sst Th:Chrna2 All:358,Sst Th:Chrna2 All:357,Sst Th:Chrna2 L6:369,Sst Th:Ntsr1 Neg L6:371
74194,Rnd3,0.2543,0.0062,-0.4997,-0.2596,0.3790,0.8646,-0.5198,0.7974,0.6186,0.0000,-0.4173,-0.0192,0.0000,-0.4782,-0.4053,-0.4833,-0.4905,-0.0465,-0.5374,-0.4579,1.0240,-0.4775,0.0982,-0.3565,0.0161,-0.2750,0.1789,-0.5408,-0.4690,0.6911,-0.5314,-0.4876,0.1941,-0.0320,0.1350,-0.3651,-0.4036,-0.1467,0.4108,-0.2105,-0.0482,0.3318,0.7438,-0.3886,-0.5396,0.0000,-0.2514,-0.3313,1.2625,1.6601,0.6140,1.1296,-0.4777,-0.5012,-0.3970,0.8179,3.4438,0.1717,-0.4323,2.1885,0.6735,1.3335,0.0000,0.8486,0.1917,-0.4550,-0.1098,0.5558,0.1753,-0.5217,0.5022,0.2521,0.2567,0.0207,-0.2859,1.3888,1.6220,0.6085,-0.5398,0.1995,-0.2726,0.4618,-0.0547,0.0000,0.6256,0.6800,-0.5403,-0.5379,-0.4212,0.0000,-0.3161,0.0775,-0.3963,-0.4533,0.6667,0.0000,-0.4371,0.3355,-0.4898,0.5551,0.0000,-0.3586,-0.4171,0.2096,-0.3864,0.0000,-0.5367,-0.0122,0.1296,-0.4451,0.4952,-0.5398,1.0793,0.3062,0.5481,-0.5314,0.9064,2.0607,-0.4632,-0.4869,-0.5152,-0.3352,-0.5258,0.9404,0.3116,0.0700,0.0108,-0.1373,0.0000,1.1743,-0.5062,-0.4652,-0.5393,-0.4456,-0.3492,-0.3859,2.8964,0.0000,-0.0892,0.3932,0.8812,1.3470,0.0000,-0.5289,0.2847,-0.5391,-0.0818,0.9225,0.0000,0.3401,-0.3173,0.0000,-0.5159,-0.5333,-0.5219,0.0000,1.4299,0.5602,0.0390,0.0000,-0.2388,0.0000,0.8820,0.8708,2.0109,-0.3400,0.4812,-0.4374,0.1557,0.3792,-0.5405,0.0000,-0.5376,-0.4722,-0.3294,0.3937,0.0514,-0.5222,-0.2784,1.1308,0.3620,1.6333,2.2878,0.0000,0.0000,0.7249,0.0000,0.0000,0.0000,0.0000,0.0000,-0.5393,0.0000,0.0000,-0.5405,0.0000,0.0000,0.0000,0.0000,0.0000,-0.5335,-0.2330
0,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432442,Akap7,0.6434,-0.2343,0.0000,-0.6366,-0.2042,-0.1145,-0.0041,0.3494,0.3944,-0.1110,-0.5365,-0.0858,-0.5282,0.3851,-0.6356,0.5111,-0.1678,-0.6331,-0.6286,0.2206,0.3615,-0.4493,0.9269,0.5450,-0.1997,1.5543,0.1327,-0.6366,-0.5320,1.3285,-0.4458,1.3905,1.1232,-0.1491,1.2143,0.0534,-0.2869,-0.1142,-0.5919,1.2731,0.0000,-0.6318,-0.6331,0.0257,-0.3129,1.9244,0.5208,2.4586,1.7267,0.9141,1.7654,1.9372,-0.4929,-0.6352,0.2615,0.3788,-0.1903,-0.6027,0.6139,1.2008,2.3699,0.0486,0.0000,-0.6366,-0.6366,0.9148,-0.4116,-0.6093,-0.6328,-0.6363,-0.6009,0.3595,-0.4434,0.5537,-0.6359,3.7538,0.2840,0.0000,-0.6356,-0.0498,0.9068,1.2292,2.4520,0.1386,-0.6349,-0.1100,1.0017,0.0742,-0.1367,-0.6335,0.5800,-0.6262,-0.4116,-0.5127,-0.2205,-0.6359,1.4459,0.2819,0.5783,-0.6345,-0.6349,-0.6193,1.2150,-0.6262,-0.6318,-0.3621,-0.3119,0.7299,-0.5037,0.2549,-0.5518,0.0000,-0.6224,-0.6259,-0.3988,-0.0318,0.5783,-0.6300,-0.5179,0.2220,-0.5902,0.7611,-0.6342,-0.6196,0.6866,0.9248,-0.6331,-0.6311,0.3352,1.9320,0.0000,1.0997,0.8293,1.9746,3.4692,-0.6352,0.3820,1.2177,-0.0816,0.0000,-0.3517,0.4533,-0.2620,-0.6179,0.7902,0.9913,0.4079,0.2760,3.1129,-0.0640,-0.6369,-0.6314,0.9428,-0.6238,-0.5947,1.3638,-0.3766,0.1625,-0.2239,2.6085,3.0347,-0.6376,1.4165,0.3989,0.6350,1.7260,1.1308,1.8852,0.6686,1.9403,1.1679,1.4338,0.9934,0.7836,0.7292,-0.4749,-0.6359,0.0887,0.2421,-0.3922,0.8224,1.2053,0.0607,0.0226,0.0000,0.0763,-0.6231,1.0671,1.3742,0.1860,-0.2713,0.1798,0.2611,0.0000,1.7582,-0.6290,0.5080,-0.6338,-0.6293,-0.5580,2.3890,0.7773
11878,Arx,0.0000,0.0000,1.9605,-0.1612,0.4710,-0.0833,0.0608,0.0000,0.0000,0.6842,0.7122,0.0000,-0.0907,0.4725,2.9207,0.0000,0.1887,-0.1804,0.0000,0.6034,0.6563,0.0000,0.3446,-0.3436,0.5416,0.1828,1.2047,0.0000,0.0000,0.0000,-0.1348,0.7636,0.0000,-0.1010,-0.2598,0.2255,-0.3142,0.9504,0.0000,0.2931,3.5529,0.0000,-0.3392,-0.3421,0.0000,4.0587,3.0589,-0.2509,0.3990,0.0000,1.6209,-0.2803,4.7366,0.6401,0.0000,-0.2539,-0.1304,2.9442,3.5559,0.7666,0.0000,-0.0098,0.0000,1.0871,0.3078,0.1990,2.0605,0.0000,0.0000,0.0000,-0.3068,2.3090,0.0000,1.5150,-0.3230,9.9315,2.0546,0.0000,-0.2230,3.7132,0.0000,-0.2965,0.7901,2.2193,-0.2245,0.2799,0.0000,1.0812,0.0000,0.3460,0.0000,0.4151,1.5914,0.0000,-0.2936,-0.3392,-0.2774,0.0000,0.2872,0.4828,3.0265,0.0000,4.1440,3.6794,0.0000,1.4782,0.1916,0.6945,0.4240,0.1711,0.0000,0.0000,4.3308,-0.3098,0.0000,0.4637,4.6366,1.7929,0.7077,0.1858,-0.0363,0.0000,0.4681,0.0000,0.0000,-0.3377,1.0004,2.5266,1.5076,1.4532,0.0000,2.1884,-0.0583,0.1255,0.0000,0.0000,0.0000,0.0000,-0.3083,-0.3406,0.0000,0.1843,6.9333,0.0000,0.8386,5.9188,4.0970,1.7414,3.0442,0.6519,-0.2671,0.0373,0.1931,0.0000,0.0000,0.0000,0.4004,1.9458,0.0931,0.6769,0.0000,0.6092,-0.2803,6.1114,3.9955,0.0000,1.7870,0.0000,0.9033,4.1896,-0.3450,2.5090,0.0000,-0.2715,1.4562,3.7382,1.9340,0.7798,-0.2304,1.5841,1.4106,-0.3392,1.1239,2.2443,-0.3450,-0.3495,1.3944,1.5870,0.0000,0.0000,0.0000,2.5590,0.0000,0.0000,0.0000,0.0000,2.5634,-0.3450,0.0000,0.1549,0.0000,0.0000
19883,Rora,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2143,0.0000,0.0000,0.0000,-0.3710,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4176,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3719,0.0000,0.0000,-0.3615,0.0000,1.0629,0.0000,0.0000,-0.3693,0.0000,-0.3671,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4971,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9248,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3645,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0403,0.0000,-0.3667,-0.3502,0.0000,0.0000,0.0000,0.0915,1.9145,0.0000,-0.3233,0.0000,0.0000,0.0000,-0.3676,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0888,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3689,0.0000,0.0000,0.0000,0.9709,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1562,0.0915,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3710,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2890,1.1350,0.0000,0.0000
0,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246317,Neto1,0.0000,0.0000,-0.2597,0.4644,-0.5705,0.4235,0.6506,-0.4989,0.4702,-0.2162,0.0000,-0.4151,-0.5732,-0.1191,1.5343,-0.1594,0.0000,0.5211,-0.2215,-0.5064,0.0000,0.0517,2.1820,0.4814,-0.3812,1.5508,-0.5721,0.0000,-0.3711,0.1912,0.0000,0.0000,0.1514,0.0000,0.5784,0.3196,0.0000,-0.4268,0.9460,0.2761,0.5588,3.5676,1.8048,-0.5743,0.5142,1.7751,1.5884,2.2282,-0.5737,1.2081,-0.1775,1.5306,1.0649,-0.4204,0.8819,0.8994,-0.1451,1.4871,-0.0162,-0.5159,-0.2608,2.0791,0.0000,0.2957,0.0000,0.7927,0.9216,1.6229,1.6685,1.6335,5.6830,-0.2438,3.4275,0.0034,3.0053,1.5455,0.6320,2.0945,-0.2019,2.8430,1.7942,2.2579,0.6172,0.3450,1.5014,1.7587,-0.4358,0.2501,1.7226,0.4713,-0.5642,-0.1149,0.7487,1.8160,0.8813,0.0506,5.7509,-0.1939,0.8453,4.7266,0.2204,2.2133,-0.4634,4.9314,0.3896,1.2659,1.4728,-0.2655,3.1055,1.2160,1.6754,0.5604,1.5232,-0.2056,3.1384,0.1748,0.8352,2.7353,2.0791,0.4246,-0.2040,1.6017,3.8933,1.3152,0.4914,4.0089,3.0291,-0.1016,-0.4141,0.6447,3.7739,-0.5737,4.9871,-0.5737,0.0000,1.1052,0.0000,-0.2305,0.0000,0.9699,5.8899,1.0643,-0.2974,-0.5546,-0.5451,-0.2167,1.5136,0.4734,1.7985,0.5641,2.2849,0.2872,2.6626,0.0000,1.1534,2.9671,1.8483,0.6416,0.9879,0.4410,0.0000,2.3687,3.7994,-0.2963,0.7360,1.9942,-0.3069,-0.5689,-0.1334,1.3518,1.5794,0.7201,0.7604,0.7482,0.0000,-0.1610,0.8495,1.2680,2.5761,1.1015,3.7803,3.5023,-0.4024,-0.3085,0.7858,3.0737,1.2919,0.7572,1.1975,1.6165,0.0000,-0.0682,1.1121,1.3773,-0.5170,0.0000,0.1429,0.0000,0.0000,3.4371,2.0966,3.0371
0,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230,Satb1,-0.5397,0.2700,-0.6274,-0.6505,-0.3234,-0.4365,-0.6021,-0.4560,0.1714,-0.6220,-0.6374,0.1126,-0.2950,0.2266,-0.4591,-0.5261,-0.3927,0.1515,0.2759,-0.4311,-0.0828,-0.2823,-0.6138,-0.3130,-0.0249,-0.3637,-0.6315,-0.6428,-0.4515,0.8295,-0.2438,-0.5876,0.2560,-0.2610,0.6477,1.1231,-0.1479,-0.4646,1.5718,0.1877,-0.5460,2.4357,5.7875,3.7506,4.1736,6.1615,0.8996,5.0737,0.3026,2.4516,5.1470,4.4282,0.6522,3.5209,3.7782,4.2903,1.2823,3.5195,3.4580,5.2962,0.2207,1.7496,0.0000,-0.5976,0.0624,0.3315,1.9626,0.3428,-0.6532,0.1809,0.2641,0.4356,-0.1683,1.7758,-0.3361,3.9646,-0.3972,-0.5994,-0.3990,-0.1959,1.6378,0.7468,1.7274,0.7382,2.8636,1.6229,0.8309,-0.2371,1.8310,0.6441,-0.2049,-0.6663,0.0986,-0.2470,0.4487,0.3293,0.6215,0.4546,-0.5062,-0.6677,-0.6446,0.6902,-0.2470,-0.6636,-0.3809,-0.2325,-0.6514,0.6287,0.1076,0.0248,0.4161,-0.1127,1.1900,0.1633,1.0304,-0.5908,-0.0652,-0.6586,0.3496,-0.0910,-0.5406,0.4731,-0.3827,-0.5320,0.2727,0.2718,0.5613,-0.6686,1.2199,1.2692,0.8571,3.7723,1.1842,0.6771,0.6065,0.3125,-0.6659,2.7157,0.0343,0.2908,9.7172,2.0965,1.2543,0.2112,1.0566,3.7977,1.1199,0.8910,1.4393,0.4256,1.0842,5.1881,1.4424,1.8857,1.7916,2.5244,0.1949,2.4158,3.7619,1.8807,1.2253,0.7287,-0.2122,0.8327,2.6280,2.6406,3.1083,1.7342,4.1618,1.8473,1.6559,0.8630,2.0671,2.7818,1.4736,1.9065,2.1992,1.9979,1.6577,3.0608,2.3358,3.6765,1.5306,2.3534,0.5613,1.3673,1.3827,-0.1005,3.9976,0.7431,3.1201,0.2379,-0.5392,1.8654,0.6314,-0.2583,1.2316,-0.1660,0.2881,0.3256,0.5500,2.6578
378435,Mafa,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17134,Mafg,0.0000,-0.3536,-0.0973,0.0000,-0.3460,0.0000,0.0000,-0.2395,-0.3787,0.0000,0.0000,-0.3703,0.0000,-0.1581,0.0000,0.0229,0.0000,0.0000,0.6329,-0.3483,-0.3597,-0.4061,0.0000,0.6070,-0.2448,-0.2387,-0.3285,0.4633,-0.2258,0.0000,-0.3445,-0.3232,0.0000,0.0000,-0.3939,0.0000,-0.3140,0.0000,0.0000,0.5743,0.0000,-0.0600,0.0000,0.0000,0.0000,1.0284,2.8325,0.0000,0.5606,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1482,0.0000,-0.4038,4.4146,0.0000,-0.0387,0.0000,0.0000,0.0000,-0.2540,0.0799,2.4241,0.0000,0.0000,-0.0592,0.0000,0.0000,3.1702,1.2011,2.0468,-0.4122,-0.3407,2.9268,1.2573,0.0000,-0.1475,0.0000,0.0000,0.0556,-0.3095,-0.0935,0.0000,0.8953,0.0000,1.0695,0.0000,-0.4000,0.0000,0.0000,1.6346,1.4992,0.0000,0.0000,0.7379,4.8253,0.0000,-0.3133,0.0000,0.0000,0.0000,0.1796,0.0000,-0.2692,-0.2752,0.0701,3.1101,0.0000,-0.0060,0.0000,1.1083,0.0000,0.0000,0.0000,1.0079,0.0000,-0.3057,3.1649,0.0000,0.0000,0.5599,0.0000,0.0000,-0.0950,0.0000,0.0000,0.0000,-0.2737,-0.2935,0.0000,-0.1574,0.0000,0.0000,-0.2365,-0.4045,0.0000,0.0000,0.0000,0.1256,1.0953,0.0000,0.4062,-0.3011,0.0000,0.0000,0.0000,0.0000,-0.2821,0.0000,-0.3931,0.0000,0.0000,0.0000,0.0000,-0.0524,0.1195,0.0000,0.0000,-0.3452,0.0000,0.0000,0.1887,0.6359,-0.1718,-0.3338,0.0000,0.0000,0.2876,0.0000,0.0000,0.0054,0.0000,0.0000,-0.3969,-0.3574,-0.3201,0.0000,-0.3604,0.0000,1.6757,0.0000,-0.2722,0.0000,-0.0745,0.0000,-0.3369,0.0807,0.0000,0.0000,-0.2790,0.0000,-0.0334,0.2792,0.4823,-0.2889,0.0000,0.0000
0,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
