"","Genotype","dist","brainno","Imean"
"3772","Mafb-fl/+","172","HEL2",169.967272727273
"3773","Mafb-fl/+","173","HEL2",171.906363636364
"3774","Mafb-fl/+","174","HEL2",171.545454545455
"3775","Mafb-fl/+","175","HEL2",170.427272727273
"3776","Mafb-fl/+","176","HEL2",170.905454545455
"3777","Mafb-fl/+","177","HEL2",172.791818181818
"3778","Mafb-fl/+","178","HEL2",171.471818181818
"3779","Mafb-fl/+","179","HEL2",168.063636363636
"3780","Mafb-fl/+","180","HEL2",167.072727272727
"3781","Mafb-fl/+","181","HEL2",166.436363636364
"3782","Mafb-fl/+","182","HEL2",167.889090909091
"3783","Mafb-fl/+","183","HEL2",168.647272727273
"3784","Mafb-fl/+","184","HEL2",166.841818181818
"3785","Mafb-fl/+","185","HEL2",165.580909090909
"3786","Mafb-fl/+","186","HEL2",166.185454545455
"3787","Mafb-fl/+","187","HEL2",165.071818181818
"3788","Mafb-fl/+","188","HEL2",164.098181818182
"3789","Mafb-fl/+","189","HEL2",165.673636363636
"3790","Mafb-fl/+","190","HEL2",165.03
"3791","Mafb-fl/+","191","HEL2",165.248181818182
"3792","Mafb-fl/+","192","HEL2",164.477272727273
"3793","Mafb-fl/+","193","HEL2",163.56
"3794","Mafb-fl/+","194","HEL2",162.785454545455
"3795","Mafb-fl/+","195","HEL2",162.140909090909
"3796","Mafb-fl/+","196","HEL2",162.517272727273
"3797","Mafb-fl/+","197","HEL2",160.673636363636
"3798","Mafb-fl/+","198","HEL2",159.54
"3799","Mafb-fl/+","199","HEL2",159.073636363636
"3800","Mafb-fl/+","200","HEL2",158.127272727273
"3801","Mafb-fl/+","201","HEL2",158.03
"3802","Mafb-fl/+","202","HEL2",157.626363636364
"3803","Mafb-fl/+","203","HEL2",156.976363636364
"3804","Mafb-fl/+","204","HEL2",155.032727272727
"3805","Mafb-fl/+","205","HEL2",155.454545454545
"3806","Mafb-fl/+","206","HEL2",156.229090909091
"3807","Mafb-fl/+","207","HEL2",157.84
"3808","Mafb-fl/+","208","HEL2",159.301818181818
"3809","Mafb-fl/+","209","HEL2",160.704545454545
"3810","Mafb-fl/+","210","HEL2",161.463636363636
"3811","Mafb-fl/+","211","HEL2",161.153636363636
"3812","Mafb-fl/+","212","HEL2",163.743636363636
"3813","Mafb-fl/+","213","HEL2",162.936363636364
"3814","Mafb-fl/+","214","HEL2",161.395454545455
"3815","Mafb-fl/+","215","HEL2",161.159090909091
"3816","Mafb-fl/+","216","HEL2",161.755454545455
"3817","Mafb-fl/+","217","HEL2",162.855454545455
"3818","Mafb-fl/+","218","HEL2",163.106363636364
"3819","Mafb-fl/+","219","HEL2",162.406363636364
"3820","Mafb-fl/+","220","HEL2",160.47
"3821","Mafb-fl/+","221","HEL2",159.579090909091
"3822","Mafb-fl/+","222","HEL2",159.089090909091
"3823","Mafb-fl/+","223","HEL2",159.716363636364
"3824","Mafb-fl/+","224","HEL2",159.819090909091
"3825","Mafb-fl/+","225","HEL2",159.123636363636
"3826","Mafb-fl/+","226","HEL2",160.335454545455
"3827","Mafb-fl/+","227","HEL2",162.219090909091
"3828","Mafb-fl/+","228","HEL2",163.186363636364
"3829","Mafb-fl/+","229","HEL2",163.432727272727
"3830","Mafb-fl/+","230","HEL2",163.75
"3831","Mafb-fl/+","231","HEL2",163.58
"3832","Mafb-fl/+","232","HEL2",162.167272727273
"3833","Mafb-fl/+","233","HEL2",160.221818181818
"3834","Mafb-fl/+","234","HEL2",158.422727272727
"3835","Mafb-fl/+","235","HEL2",155.606363636364
"3836","Mafb-fl/+","236","HEL2",155.114545454545
"3837","Mafb-fl/+","237","HEL2",154.47
"3838","Mafb-fl/+","238","HEL2",153.092727272727
"3839","Mafb-fl/+","239","HEL2",152.450909090909
"3840","Mafb-fl/+","240","HEL2",153.164545454545
"3841","Mafb-fl/+","241","HEL2",153.036363636364
"3842","Mafb-fl/+","242","HEL2",152.425454545455
"3843","Mafb-fl/+","243","HEL2",152.632727272727
"3844","Mafb-fl/+","244","HEL2",155.050909090909
"3845","Mafb-fl/+","245","HEL2",157.174545454545
"3846","Mafb-fl/+","246","HEL2",154.870909090909
"3847","Mafb-fl/+","247","HEL2",152.635454545455
"3848","Mafb-fl/+","248","HEL2",153.390909090909
"3849","Mafb-fl/+","249","HEL2",153.059090909091
"3850","Mafb-fl/+","250","HEL2",150.978181818182
"3851","Mafb-fl/+","251","HEL2",148.335454545455
"3852","Mafb-fl/+","252","HEL2",149.542727272727
"3853","Mafb-fl/+","253","HEL2",151.229090909091
"3854","Mafb-fl/+","254","HEL2",153.679090909091
"3855","Mafb-fl/+","255","HEL2",156.730909090909
"3856","Mafb-fl/+","256","HEL2",157.893636363636
"3857","Mafb-fl/+","257","HEL2",156.38
"3858","Mafb-fl/+","258","HEL2",153.920909090909
"3859","Mafb-fl/+","259","HEL2",152.51
"3860","Mafb-fl/+","260","HEL2",150.261818181818
"3861","Mafb-fl/+","261","HEL2",146.889090909091
"3862","Mafb-fl/+","262","HEL2",145.213636363636
"3863","Mafb-fl/+","263","HEL2",144.921818181818
"3864","Mafb-fl/+","264","HEL2",144.553636363636
"3865","Mafb-fl/+","265","HEL2",145.589090909091
"3866","Mafb-fl/+","266","HEL2",147.917272727273
"3867","Mafb-fl/+","267","HEL2",149.339090909091
"3868","Mafb-fl/+","268","HEL2",149.417272727273
"3869","Mafb-fl/+","269","HEL2",149.403636363636
"3870","Mafb-fl/+","270","HEL2",149.13
"3871","Mafb-fl/+","271","HEL2",148.78
"3872","Mafb-fl/+","272","HEL2",148.596363636364
"3873","Mafb-fl/+","273","HEL2",147.439090909091
"3874","Mafb-fl/+","274","HEL2",145.951818181818
"3875","Mafb-fl/+","275","HEL2",145.720909090909
"3876","Mafb-fl/+","276","HEL2",147.472727272727
"3877","Mafb-fl/+","277","HEL2",147.062727272727
"3878","Mafb-fl/+","278","HEL2",144.929090909091
"3879","Mafb-fl/+","279","HEL2",143.014545454545
"3880","Mafb-fl/+","280","HEL2",141.611818181818
"3881","Mafb-fl/+","281","HEL2",141.711818181818
"3882","Mafb-fl/+","282","HEL2",142.786363636364
"3883","Mafb-fl/+","283","HEL2",143.59
"3884","Mafb-fl/+","284","HEL2",143.5
"3885","Mafb-fl/+","285","HEL2",142.256363636364
"3886","Mafb-fl/+","286","HEL2",140.156363636364
"3887","Mafb-fl/+","287","HEL2",139.544545454545
"3888","Mafb-fl/+","288","HEL2",138.646363636364
"3889","Mafb-fl/+","289","HEL2",139.203636363636
"3890","Mafb-fl/+","290","HEL2",140.585454545455
"3891","Mafb-fl/+","291","HEL2",141.087272727273
"3892","Mafb-fl/+","292","HEL2",141.967272727273
"3893","Mafb-fl/+","293","HEL2",139.359090909091
"3894","Mafb-fl/+","294","HEL2",139.551818181818
"3895","Mafb-fl/+","295","HEL2",141.398181818182
"3896","Mafb-fl/+","296","HEL2",143.616363636364
"3897","Mafb-fl/+","297","HEL2",145.017272727273
"3898","Mafb-fl/+","298","HEL2",145.786363636364
"3899","Mafb-fl/+","299","HEL2",146.799090909091
"3900","Mafb-fl/+","300","HEL2",147.731818181818
"3901","Mafb-fl/+","301","HEL2",147.72
"3902","Mafb-fl/+","302","HEL2",145.819090909091
"3903","Mafb-fl/+","303","HEL2",143.117272727273
"3904","Mafb-fl/+","304","HEL2",143.240909090909
"3905","Mafb-fl/+","305","HEL2",143.952727272727
"3906","Mafb-fl/+","306","HEL2",143.857272727273
"3907","Mafb-fl/+","307","HEL2",144.350909090909
"3908","Mafb-fl/+","308","HEL2",145.191818181818
"3909","Mafb-fl/+","309","HEL2",146.944545454545
"3910","Mafb-fl/+","310","HEL2",145.625454545455
"3911","Mafb-fl/+","311","HEL2",145.297272727273
"3912","Mafb-fl/+","312","HEL2",144.312727272727
"3913","Mafb-fl/+","313","HEL2",144.304545454545
"3914","Mafb-fl/+","314","HEL2",144.559090909091
"3915","Mafb-fl/+","315","HEL2",143.497272727273
"3916","Mafb-fl/+","316","HEL2",142.560909090909
"3917","Mafb-fl/+","317","HEL2",139.847272727273
"3918","Mafb-fl/+","318","HEL2",141.3
"3919","Mafb-fl/+","319","HEL2",141.396363636364
"3920","Mafb-fl/+","320","HEL2",140.696363636364
"3921","Mafb-fl/+","321","HEL2",141.022727272727
"3922","Mafb-fl/+","322","HEL2",141.747272727273
"3923","Mafb-fl/+","323","HEL2",141.88
"3924","Mafb-fl/+","324","HEL2",142.55
"3925","Mafb-fl/+","325","HEL2",142.989090909091
"3926","Mafb-fl/+","326","HEL2",144.913636363636
"3927","Mafb-fl/+","327","HEL2",144.847272727273
"3928","Mafb-fl/+","328","HEL2",143.145454545455
"3929","Mafb-fl/+","329","HEL2",142.002727272727
"3930","Mafb-fl/+","330","HEL2",139.305454545455
"3931","Mafb-fl/+","331","HEL2",137.130909090909
"3932","Mafb-fl/+","332","HEL2",138.56
"3933","Mafb-fl/+","333","HEL2",140.069090909091
"3934","Mafb-fl/+","334","HEL2",141.655454545455
"3935","Mafb-fl/+","335","HEL2",142.560909090909
"3936","Mafb-fl/+","336","HEL2",143.932727272727
"3937","Mafb-fl/+","337","HEL2",145.752727272727
"3938","Mafb-fl/+","338","HEL2",147.212727272727
"3939","Mafb-fl/+","339","HEL2",148.43
"3940","Mafb-fl/+","340","HEL2",147.333636363636
"3941","Mafb-fl/+","341","HEL2",147.960909090909
"3942","Mafb-fl/+","342","HEL2",146.777272727273
"3943","Mafb-fl/+","343","HEL2",145.723636363636
"3944","Mafb-fl/+","344","HEL2",144.593636363636
"3945","Mafb-fl/+","345","HEL2",146.508181818182
"3946","Mafb-fl/+","346","HEL2",146.258181818182
"3947","Mafb-fl/+","347","HEL2",144.519090909091
"3948","Mafb-fl/+","348","HEL2",142.656363636364
"3949","Mafb-fl/+","349","HEL2",143.134545454545
"3950","Mafb-fl/+","350","HEL2",142.363636363636
"3951","Mafb-fl/+","351","HEL2",141.748181818182
"3952","Mafb-fl/+","352","HEL2",141.386363636364
"3953","Mafb-fl/+","353","HEL2",141.344545454545
"3954","Mafb-fl/+","354","HEL2",140.974545454545
"3955","Mafb-fl/+","355","HEL2",141.483636363636
"3956","Mafb-fl/+","356","HEL2",141.106363636364
"3957","Mafb-fl/+","357","HEL2",141.973636363636
"3958","Mafb-fl/+","358","HEL2",141.466363636364
"3959","Mafb-fl/+","359","HEL2",141.894545454545
"3960","Mafb-fl/+","360","HEL2",142.502727272727
"3961","Mafb-fl/+","361","HEL2",142.219090909091
"3962","Mafb-fl/+","362","HEL2",144.64
"3963","Mafb-fl/+","363","HEL2",145.029090909091
"3964","Mafb-fl/+","364","HEL2",143.907272727273
"3965","Mafb-fl/+","365","HEL2",142.755454545455
"3966","Mafb-fl/+","366","HEL2",141.147272727273
"3967","Mafb-fl/+","367","HEL2",139.18
"3968","Mafb-fl/+","368","HEL2",139.180909090909
"3969","Mafb-fl/+","369","HEL2",140.191818181818
"3970","Mafb-fl/+","370","HEL2",139.793636363636
"3971","Mafb-fl/+","371","HEL2",139.034545454545
"3972","Mafb-fl/+","372","HEL2",140.154545454545
"3973","Mafb-fl/+","373","HEL2",141.041818181818
"3974","Mafb-fl/+","374","HEL2",140.220909090909
"3975","Mafb-fl/+","375","HEL2",138.849090909091
"3976","Mafb-fl/+","376","HEL2",138.47
"3977","Mafb-fl/+","377","HEL2",139.411818181818
"3978","Mafb-fl/+","378","HEL2",140.632727272727
"3979","Mafb-fl/+","379","HEL2",141.004545454545
"3980","Mafb-fl/+","380","HEL2",140.870909090909
"3981","Mafb-fl/+","381","HEL2",139.057272727273
"3982","Mafb-fl/+","382","HEL2",136.479090909091
"3983","Mafb-fl/+","383","HEL2",135.667272727273
"3984","Mafb-fl/+","384","HEL2",137.220909090909
"3985","Mafb-fl/+","385","HEL2",137.147272727273
"3986","Mafb-fl/+","386","HEL2",136.057272727273
"3987","Mafb-fl/+","387","HEL2",135.318181818182
"3988","Mafb-fl/+","388","HEL2",136.29
"3989","Mafb-fl/+","389","HEL2",135.581818181818
"3990","Mafb-fl/+","390","HEL2",135.235454545455
"3991","Mafb-fl/+","391","HEL2",135.645454545455
"3992","Mafb-fl/+","392","HEL2",134.553636363636
"3993","Mafb-fl/+","393","HEL2",134.366363636364
"3994","Mafb-fl/+","394","HEL2",132.929090909091
"3995","Mafb-fl/+","395","HEL2",130.788181818182
"3996","Mafb-fl/+","396","HEL2",130.196363636364
"3997","Mafb-fl/+","397","HEL2",131.668181818182
"3998","Mafb-fl/+","398","HEL2",132.668181818182
"3999","Mafb-fl/+","399","HEL2",133.349090909091
"4000","Mafb-fl/+","400","HEL2",133.377272727273
"4001","Mafb-fl/+","401","HEL2",132.399090909091
"4002","Mafb-fl/+","402","HEL2",132.857272727273
"4003","Mafb-fl/+","403","HEL2",132.489090909091
"4004","Mafb-fl/+","404","HEL2",132.913636363636
"4005","Mafb-fl/+","405","HEL2",134.046363636364
"4006","Mafb-fl/+","406","HEL2",133.876363636364
"4007","Mafb-fl/+","407","HEL2",132.501818181818
"4008","Mafb-fl/+","408","HEL2",132.188181818182
"4009","Mafb-fl/+","409","HEL2",132.803636363636
"4010","Mafb-fl/+","410","HEL2",134.177272727273
"4011","Mafb-fl/+","411","HEL2",134.859545454545
"4012","Mafb-fl/+","412","HEL2",135.296363636364
"4013","Mafb-fl/+","413","HEL2",135.963454545455
"4014","Mafb-fl/+","414","HEL2",136.93
"4015","Mafb-fl/+","415","HEL2",139.193636363636
"4016","Mafb-fl/+","416","HEL2",138.129090909091
"4017","Mafb-fl/+","417","HEL2",135.694363636364
"4018","Mafb-fl/+","418","HEL2",136.311818181818
"4019","Mafb-fl/+","419","HEL2",136.72
"4020","Mafb-fl/+","420","HEL2",138.192727272727
"4021","Mafb-fl/+","421","HEL2",138.741818181818
"4022","Mafb-fl/+","422","HEL2",137.789090909091
"4023","Mafb-fl/+","423","HEL2",135.952727272727
"4024","Mafb-fl/+","424","HEL2",134.232727272727
"4025","Mafb-fl/+","425","HEL2",133.100909090909
"4026","Mafb-fl/+","426","HEL2",133.608181818182
"4027","Mafb-fl/+","427","HEL2",133.305454545455
"4028","Mafb-fl/+","428","HEL2",134.437272727273
"4029","Mafb-fl/+","429","HEL2",136.647272727273
"4030","Mafb-fl/+","430","HEL2",137.491818181818
"4031","Mafb-fl/+","431","HEL2",138.335454545455
"4032","Mafb-fl/+","432","HEL2",136.214545454545
"4033","Mafb-fl/+","433","HEL2",136.15
"4034","Mafb-fl/+","434","HEL2",136.013636363636
"4035","Mafb-fl/+","435","HEL2",137.875454545455
"4036","Mafb-fl/+","436","HEL2",138.754545454545
"4037","Mafb-fl/+","437","HEL2",138.902727272727
"4038","Mafb-fl/+","438","HEL2",138.543636363636
"4039","Mafb-fl/+","439","HEL2",137.640909090909
"4040","Mafb-fl/+","440","HEL2",136.976363636364
"4041","Mafb-fl/+","441","HEL2",136.524545454545
"4042","Mafb-fl/+","442","HEL2",134.45
"4043","Mafb-fl/+","443","HEL2",133.876363636364
"4044","Mafb-fl/+","444","HEL2",134.854545454545
"4045","Mafb-fl/+","445","HEL2",135.645454545455
"4046","Mafb-fl/+","446","HEL2",135.271818181818
"4047","Mafb-fl/+","447","HEL2",133.925454545455
"4048","Mafb-fl/+","448","HEL2",133.467818181818
"4049","Mafb-fl/+","449","HEL2",134.168181818182
"4050","Mafb-fl/+","450","HEL2",134.542727272727
"4051","Mafb-fl/+","451","HEL2",135.206363636364
"4052","Mafb-fl/+","452","HEL2",136.527363636364
"4053","Mafb-fl/+","453","HEL2",137.297545454545
"4054","Mafb-fl/+","454","HEL2",139.195454545455
"4055","Mafb-fl/+","455","HEL2",141.372727272727
"4056","Mafb-fl/+","456","HEL2",141.956363636364
"4057","Mafb-fl/+","457","HEL2",141.546363636364
"4058","Mafb-fl/+","458","HEL2",141.687272727273
"4059","Mafb-fl/+","459","HEL2",139.219090909091
"4060","Mafb-fl/+","460","HEL2",137.134545454545
"4061","Mafb-fl/+","461","HEL2",135.806363636364
"4062","Mafb-fl/+","462","HEL2",134.916363636364
"4063","Mafb-fl/+","463","HEL2",134.684545454545
"4064","Mafb-fl/+","464","HEL2",136.482727272727
"4065","Mafb-fl/+","465","HEL2",137.587272727273
"4066","Mafb-fl/+","466","HEL2",137.123636363636
"4067","Mafb-fl/+","467","HEL2",137.788181818182
"4068","Mafb-fl/+","468","HEL2",138.806363636364
"4069","Mafb-fl/+","469","HEL2",138.917272727273
"4070","Mafb-fl/+","470","HEL2",139.097272727273
"4071","Mafb-fl/+","471","HEL2",136.690909090909
"4072","Mafb-fl/+","472","HEL2",137.409090909091
"4073","Mafb-fl/+","473","HEL2",137.184545454545
"4074","Mafb-fl/+","474","HEL2",136.625454545455
"4075","Mafb-fl/+","475","HEL2",136.549090909091
"4076","Mafb-fl/+","476","HEL2",135.680909090909
"4077","Mafb-fl/+","477","HEL2",133.596363636364
"4078","Mafb-fl/+","478","HEL2",132.439090909091
"4079","Mafb-fl/+","479","HEL2",131.745454545455
"4080","Mafb-fl/+","480","HEL2",132.604545454545
"4081","Mafb-fl/+","481","HEL2",134.657272727273
"4082","Mafb-fl/+","482","HEL2",136.093636363636
"4083","Mafb-fl/+","483","HEL2",135.810909090909
"4084","Mafb-fl/+","484","HEL2",135.984545454545
"4085","Mafb-fl/+","485","HEL2",135.470909090909
"4086","Mafb-fl/+","486","HEL2",135.421818181818
"4087","Mafb-fl/+","487","HEL2",135.880909090909
"4088","Mafb-fl/+","488","HEL2",137.745454545455
"4089","Mafb-fl/+","489","HEL2",136.88
"4090","Mafb-fl/+","490","HEL2",137.28
"4091","Mafb-fl/+","491","HEL2",137.589090909091
"4092","Mafb-fl/+","492","HEL2",136.617272727273
"4093","Mafb-fl/+","493","HEL2",135.645454545455
"4094","Mafb-fl/+","494","HEL2",135.876363636364
"4095","Mafb-fl/+","495","HEL2",133.824545454545
"4096","Mafb-fl/+","496","HEL2",132.806363636364
"4097","Mafb-fl/+","497","HEL2",133.009090909091
"4098","Mafb-fl/+","498","HEL2",132.990909090909
"4099","Mafb-fl/+","499","HEL2",134.355454545455
"4100","Mafb-fl/+","500","HEL2",135.922727272727
"4101","Mafb-fl/+","501","HEL2",134.344545454545
"4102","Mafb-fl/+","502","HEL2",135.527272727273
"4103","Mafb-fl/+","503","HEL2",135.557272727273
"4104","Mafb-fl/+","504","HEL2",135.553636363636
"4105","Mafb-fl/+","505","HEL2",133.777272727273
"4106","Mafb-fl/+","506","HEL2",133.774545454545
"4107","Mafb-fl/+","507","HEL2",132.867272727273
"4108","Mafb-fl/+","508","HEL2",133.764545454545
"4109","Mafb-fl/+","509","HEL2",133.553636363636
"4110","Mafb-fl/+","510","HEL2",133.748181818182
"4111","Mafb-fl/+","511","HEL2",132.578181818182
"4112","Mafb-fl/+","512","HEL2",131.449090909091
"4113","Mafb-fl/+","513","HEL2",132.05
"4114","Mafb-fl/+","514","HEL2",132.231818181818
"4115","Mafb-fl/+","515","HEL2",132.364545454545
"4116","Mafb-fl/+","516","HEL2",133.773636363636
"4117","Mafb-fl/+","517","HEL2",132.571818181818
"4118","Mafb-fl/+","518","HEL2",131.97
"4119","Mafb-fl/+","519","HEL2",133.246363636364
"4120","Mafb-fl/+","520","HEL2",134.506363636364
"4121","Mafb-fl/+","521","HEL2",134.517272727273
"4122","Mafb-fl/+","522","HEL2",133.057272727273
"4123","Mafb-fl/+","523","HEL2",132.397272727273
"4124","Mafb-fl/+","524","HEL2",132.433636363636
"4125","Mafb-fl/+","525","HEL2",131.527272727273
"4126","Mafb-fl/+","526","HEL2",129.734545454545
"4127","Mafb-fl/+","527","HEL2",129.827272727273
"4128","Mafb-fl/+","528","HEL2",131.026363636364
"4129","Mafb-fl/+","529","HEL2",131.627272727273
"4130","Mafb-fl/+","530","HEL2",131.926363636364
"4131","Mafb-fl/+","531","HEL2",131.81
"4132","Mafb-fl/+","532","HEL2",131.881818181818
"4133","Mafb-fl/+","533","HEL2",131.625454545455
"4134","Mafb-fl/+","534","HEL2",130.685454545455
"4135","Mafb-fl/+","535","HEL2",131.149090909091
"4136","Mafb-fl/+","536","HEL2",131.051818181818
"4137","Mafb-fl/+","537","HEL2",132.227272727273
"4138","Mafb-fl/+","538","HEL2",131.74
"4139","Mafb-fl/+","539","HEL2",130.102727272727
"4140","Mafb-fl/+","540","HEL2",130.967272727273
"4141","Mafb-fl/+","541","HEL2",132.226363636364
"4142","Mafb-fl/+","542","HEL2",131.804545454545
"4143","Mafb-fl/+","543","HEL2",130.88
"4144","Mafb-fl/+","544","HEL2",130.486363636364
"4145","Mafb-fl/+","545","HEL2",130.965454545455
"4146","Mafb-fl/+","546","HEL2",131.039090909091
"4147","Mafb-fl/+","547","HEL2",130.460909090909
"4148","Mafb-fl/+","548","HEL2",130.248181818182
"4149","Mafb-fl/+","549","HEL2",131.777272727273
"4150","Mafb-fl/+","550","HEL2",132.746363636364
"4151","Mafb-fl/+","551","HEL2",131.741818181818
"4152","Mafb-fl/+","552","HEL2",132.551818181818
"4153","Mafb-fl/+","553","HEL2",132.452727272727
"4154","Mafb-fl/+","554","HEL2",132.939090909091
"4155","Mafb-fl/+","555","HEL2",132.289090909091
"4156","Mafb-fl/+","556","HEL2",133.232727272727
"4157","Mafb-fl/+","557","HEL2",134.089090909091
"4158","Mafb-fl/+","558","HEL2",134.118181818182
"4159","Mafb-fl/+","559","HEL2",135.042727272727
"4160","Mafb-fl/+","560","HEL2",136.521818181818
"4161","Mafb-fl/+","561","HEL2",136.135454545455
"4162","Mafb-fl/+","562","HEL2",135.54
"4163","Mafb-fl/+","563","HEL2",135.511818181818
"4164","Mafb-fl/+","564","HEL2",134.919090909091
"4165","Mafb-fl/+","565","HEL2",133.319090909091
"4166","Mafb-fl/+","566","HEL2",132.014545454545
"4167","Mafb-fl/+","567","HEL2",133.589090909091
"4168","Mafb-fl/+","568","HEL2",133.498181818182
"4169","Mafb-fl/+","569","HEL2",133.546363636364
"4170","Mafb-fl/+","570","HEL2",133.650909090909
"4171","Mafb-fl/+","571","HEL2",133.660909090909
"4172","Mafb-fl/+","572","HEL2",133.523636363636
"4173","Mafb-fl/+","573","HEL2",133.264545454545
"4174","Mafb-fl/+","574","HEL2",133.667272727273
"4175","Mafb-fl/+","575","HEL2",133.385454545455
"4176","Mafb-fl/+","576","HEL2",132.603636363636
"4177","Mafb-fl/+","577","HEL2",130.787272727273
"4178","Mafb-fl/+","578","HEL2",130.137272727273
"4179","Mafb-fl/+","579","HEL2",128.953636363636
"4180","Mafb-fl/+","580","HEL2",129.436363636364
"4181","Mafb-fl/+","581","HEL2",129.005454545455
"4182","Mafb-fl/+","582","HEL2",129.539090909091
"4183","Mafb-fl/+","583","HEL2",129.928181818182
"4184","Mafb-fl/+","584","HEL2",129.929090909091
"4185","Mafb-fl/+","585","HEL2",130.350909090909
"4186","Mafb-fl/+","586","HEL2",129.305454545455
"4187","Mafb-fl/+","587","HEL2",128.792727272727
"4188","Mafb-fl/+","588","HEL2",128.834545454545
"4189","Mafb-fl/+","589","HEL2",128.32
"4190","Mafb-fl/+","590","HEL2",129.458181818182
"4191","Mafb-fl/+","591","HEL2",129.84
"4192","Mafb-fl/+","592","HEL2",128.842272727273
"4193","Mafb-fl/+","593","HEL2",128.941090909091
"4194","Mafb-fl/+","594","HEL2",127.199
"4195","Mafb-fl/+","595","HEL2",126.802363636364
"4196","Mafb-fl/+","596","HEL2",126.834090909091
"4197","Mafb-fl/+","597","HEL2",129.551181818182
"4198","Mafb-fl/+","598","HEL2",129.174727272727
"4199","Mafb-fl/+","599","HEL2",129.048727272727
"4200","Mafb-fl/+","600","HEL2",129.311
"4201","Mafb-fl/+","1","HER3",297.091538461538
"4202","Mafb-fl/+","2","HER3",296.991538461538
"4203","Mafb-fl/+","3","HER3",297.368461538462
"4204","Mafb-fl/+","4","HER3",297.667692307692
"4205","Mafb-fl/+","5","HER3",294.356923076923
"4206","Mafb-fl/+","6","HER3",293.328461538462
"4207","Mafb-fl/+","7","HER3",294.603846153846
"4208","Mafb-fl/+","8","HER3",296.740769230769
"4209","Mafb-fl/+","9","HER3",296.938461538462
"4210","Mafb-fl/+","10","HER3",295.173076923077
"4211","Mafb-fl/+","11","HER3",294.617692307692
"4212","Mafb-fl/+","12","HER3",297.054615384615
"4213","Mafb-fl/+","13","HER3",300.9
"4214","Mafb-fl/+","14","HER3",302.621538461538
"4215","Mafb-fl/+","15","HER3",300.968461538462
"4216","Mafb-fl/+","16","HER3",301.237692307692
"4217","Mafb-fl/+","17","HER3",300.638461538462
"4218","Mafb-fl/+","18","HER3",301.316923076923
"4219","Mafb-fl/+","19","HER3",299.505384615385
"4220","Mafb-fl/+","20","HER3",297.927692307692
"4221","Mafb-fl/+","21","HER3",296.706923076923
"4222","Mafb-fl/+","22","HER3",296.914615384615
"4223","Mafb-fl/+","23","HER3",298.453846153846
"4224","Mafb-fl/+","24","HER3",298.64
"4225","Mafb-fl/+","25","HER3",297.195384615385
"4226","Mafb-fl/+","26","HER3",295.676923076923
"4227","Mafb-fl/+","27","HER3",295.612307692308
"4228","Mafb-fl/+","28","HER3",294.431538461538
"4229","Mafb-fl/+","29","HER3",293.656923076923
"4230","Mafb-fl/+","30","HER3",292.813076923077
"4231","Mafb-fl/+","31","HER3",293.239230769231
"4232","Mafb-fl/+","32","HER3",291.053076923077
"4233","Mafb-fl/+","33","HER3",291.125384615385
"4234","Mafb-fl/+","34","HER3",290.103846153846
"4235","Mafb-fl/+","35","HER3",287.275384615385
"4236","Mafb-fl/+","36","HER3",285.023846153846
"4237","Mafb-fl/+","37","HER3",282.563076923077
"4238","Mafb-fl/+","38","HER3",281.413076923077
"4239","Mafb-fl/+","39","HER3",281.563076923077
"4240","Mafb-fl/+","40","HER3",280.385384615385
"4241","Mafb-fl/+","41","HER3",279.385384615385
"4242","Mafb-fl/+","42","HER3",280.716923076923
"4243","Mafb-fl/+","43","HER3",279.363076923077
"4244","Mafb-fl/+","44","HER3",275.693846153846
"4245","Mafb-fl/+","45","HER3",275.956153846154
"4246","Mafb-fl/+","46","HER3",278.400769230769
"4247","Mafb-fl/+","47","HER3",279.098461538462
"4248","Mafb-fl/+","48","HER3",283.084615384615
"4249","Mafb-fl/+","49","HER3",287.103076923077
"4250","Mafb-fl/+","50","HER3",286.964615384615
"4251","Mafb-fl/+","51","HER3",286.014615384615
"4252","Mafb-fl/+","52","HER3",283.254615384615
"4253","Mafb-fl/+","53","HER3",281.757692307692
"4254","Mafb-fl/+","54","HER3",281.811538461538
"4255","Mafb-fl/+","55","HER3",282.325384615385
"4256","Mafb-fl/+","56","HER3",284.105384615385
"4257","Mafb-fl/+","57","HER3",283.551538461538
"4258","Mafb-fl/+","58","HER3",282.221538461538
"4259","Mafb-fl/+","59","HER3",280.336923076923
"4260","Mafb-fl/+","60","HER3",280.168461538462
"4261","Mafb-fl/+","61","HER3",279.116923076923
"4262","Mafb-fl/+","62","HER3",278.22
"4263","Mafb-fl/+","63","HER3",277.056923076923
"4264","Mafb-fl/+","64","HER3",274.878461538462
"4265","Mafb-fl/+","65","HER3",273.637692307692
"4266","Mafb-fl/+","66","HER3",271.255384615385
"4267","Mafb-fl/+","67","HER3",268.626923076923
"4268","Mafb-fl/+","68","HER3",268.417692307692
"4269","Mafb-fl/+","69","HER3",266.591538461538
"4270","Mafb-fl/+","70","HER3",266.027692307692
"4271","Mafb-fl/+","71","HER3",264.794615384615
"4272","Mafb-fl/+","72","HER3",265.38
"4273","Mafb-fl/+","73","HER3",266.476153846154
"4274","Mafb-fl/+","74","HER3",266.496153846154
"4275","Mafb-fl/+","75","HER3",269.3
"4276","Mafb-fl/+","76","HER3",270.647692307692
"4277","Mafb-fl/+","77","HER3",268.972307692308
"4278","Mafb-fl/+","78","HER3",269.128461538462
