"","X","Intensity","Channel","Region","Fieldname","Age","n"
"884",884,2387.83783783784,"tdt_int","MZ","E17_s027","E17.5","B3"
"885",885,2466.78378378378,"tdt_int","MZ","E17_s027","E17.5","B3"
"886",886,847.108108108108,"tdt_int","MZ","E17_s027","E17.5","B3"
"887",887,1884.86486486486,"tdt_int","MZ","E17_s027","E17.5","B3"
"888",888,1841.13793103448,"tdt_int","MZ","E17_s027","E17.5","B3"
"889",889,629.054054054054,"tdt_int","MZ","E17_s027","E17.5","B3"
"890",890,1025.94594594595,"tdt_int","MZ","E17_s027","E17.5","B3"
"891",891,3458.35135135135,"tdt_int","MZ","E17_s027","E17.5","B3"
"892",892,1243.56756756757,"tdt_int","MZ","E17_s027","E17.5","B3"
"893",893,2740.51351351351,"tdt_int","MZ","E17_s027","E17.5","B3"
"894",894,1780.02702702703,"tdt_int","MZ","E17_s027","E17.5","B3"
"895",895,799.486486486486,"Mafb_int","MZ","E17_s027","E17.5","B3"
"896",896,137.378378378378,"Mafb_int","MZ","E17_s027","E17.5","B3"
"897",897,192.459459459459,"Mafb_int","MZ","E17_s027","E17.5","B3"
"898",898,119.189189189189,"Mafb_int","MZ","E17_s027","E17.5","B3"
"899",899,501.675675675676,"Mafb_int","MZ","E17_s027","E17.5","B3"
"900",900,280.567567567568,"Mafb_int","MZ","E17_s027","E17.5","B3"
"901",901,683.783783783784,"Mafb_int","MZ","E17_s027","E17.5","B3"
"902",902,680.27027027027,"Mafb_int","MZ","E17_s027","E17.5","B3"
"903",903,235.054054054054,"Mafb_int","MZ","E17_s027","E17.5","B3"
"904",904,539.783783783784,"Mafb_int","MZ","E17_s027","E17.5","B3"
"905",905,390.297297297297,"Mafb_int","MZ","E17_s027","E17.5","B3"
"906",906,84.8648648648649,"Mafb_int","MZ","E17_s027","E17.5","B3"
"907",907,217.297297297297,"Mafb_int","MZ","E17_s027","E17.5","B3"
"908",908,157.810810810811,"Mafb_int","MZ","E17_s027","E17.5","B3"
"909",909,214.945945945946,"Mafb_int","MZ","E17_s027","E17.5","B3"
"910",910,95.1081081081081,"Mafb_int","MZ","E17_s027","E17.5","B3"
"911",911,68.1621621621622,"Mafb_int","MZ","E17_s027","E17.5","B3"
"912",912,200.189189189189,"Mafb_int","MZ","E17_s027","E17.5","B3"
"913",913,108.135135135135,"Mafb_int","MZ","E17_s027","E17.5","B3"
"914",914,301.459459459459,"Mafb_int","MZ","E17_s027","E17.5","B3"
"915",915,358.540540540541,"Mafb_int","MZ","E17_s027","E17.5","B3"
"916",916,431.243243243243,"Mafb_int","MZ","E17_s027","E17.5","B3"
"917",917,251.648648648649,"Mafb_int","MZ","E17_s027","E17.5","B3"
"918",918,259.513513513513,"Mafb_int","MZ","E17_s027","E17.5","B3"
"919",919,553.594594594595,"Mafb_int","MZ","E17_s027","E17.5","B3"
"920",920,101.189189189189,"Mafb_int","MZ","E17_s027","E17.5","B3"
"921",921,274.432432432432,"Mafb_int","MZ","E17_s027","E17.5","B3"
"922",922,322.862068965517,"Mafb_int","MZ","E17_s027","E17.5","B3"
"923",923,356.567567567568,"Mafb_int","MZ","E17_s027","E17.5","B3"
"924",924,215.864864864865,"Mafb_int","MZ","E17_s027","E17.5","B3"
"925",925,493.459459459459,"Mafb_int","MZ","E17_s027","E17.5","B3"
"926",926,346.081081081081,"Mafb_int","MZ","E17_s027","E17.5","B3"
"927",927,247.432432432432,"Mafb_int","MZ","E17_s027","E17.5","B3"
"928",928,447.27027027027,"Mafb_int","MZ","E17_s027","E17.5","B3"
"929",929,690.72972972973,"tdt_int","CP","E17_s027","E17.5","B3"
"930",930,973.189189189189,"tdt_int","CP","E17_s027","E17.5","B3"
"931",931,2120.05405405405,"tdt_int","CP","E17_s027","E17.5","B3"
"932",932,1597.83783783784,"tdt_int","CP","E17_s027","E17.5","B3"
"933",933,199.666666666667,"tdt_int","CP","E17_s027","E17.5","B3"
"934",934,971.135135135135,"tdt_int","CP","E17_s027","E17.5","B3"
"935",935,1149.2972972973,"tdt_int","CP","E17_s027","E17.5","B3"
"936",936,3775.32432432432,"tdt_int","CP","E17_s027","E17.5","B3"
"937",937,1133.16216216216,"tdt_int","CP","E17_s027","E17.5","B3"
"938",938,499.648648648649,"tdt_int","CP","E17_s027","E17.5","B3"
"939",939,453.891891891892,"tdt_int","CP","E17_s027","E17.5","B3"
"940",940,966.567567567568,"tdt_int","CP","E17_s027","E17.5","B3"
"941",941,2940.63636363636,"tdt_int","CP","E17_s027","E17.5","B3"
"942",942,1572.40540540541,"tdt_int","CP","E17_s027","E17.5","B3"
"943",943,706.675675675676,"tdt_int","CP","E17_s027","E17.5","B3"
"944",944,1346.51351351351,"tdt_int","CP","E17_s027","E17.5","B3"
"945",945,2518.13513513513,"tdt_int","CP","E17_s027","E17.5","B3"
"946",946,979.756756756757,"tdt_int","CP","E17_s027","E17.5","B3"
"947",947,464.810810810811,"tdt_int","CP","E17_s027","E17.5","B3"
"948",948,1934.78378378378,"tdt_int","CP","E17_s027","E17.5","B3"
"949",949,1434.51351351351,"tdt_int","CP","E17_s027","E17.5","B3"
"950",950,1100.86486486486,"tdt_int","CP","E17_s027","E17.5","B3"
"951",951,677.621621621622,"tdt_int","CP","E17_s027","E17.5","B3"
"952",952,1728.625,"tdt_int","CP","E17_s027","E17.5","B3"
"953",953,1924.21621621622,"tdt_int","CP","E17_s027","E17.5","B3"
"954",954,923.297297297297,"tdt_int","CP","E17_s027","E17.5","B3"
"955",955,1131.91891891892,"tdt_int","CP","E17_s027","E17.5","B3"
"956",956,453.783783783784,"tdt_int","CP","E17_s027","E17.5","B3"
"957",957,719.103448275862,"tdt_int","CP","E17_s027","E17.5","B3"
"958",958,125.432432432432,"Mafb_int","CP","E17_s027","E17.5","B3"
"959",959,95.5945945945946,"Mafb_int","CP","E17_s027","E17.5","B3"
"960",960,566.054054054054,"Mafb_int","CP","E17_s027","E17.5","B3"
"961",961,218.945945945946,"Mafb_int","CP","E17_s027","E17.5","B3"
"962",962,107.333333333333,"Mafb_int","CP","E17_s027","E17.5","B3"
"963",963,459.810810810811,"Mafb_int","CP","E17_s027","E17.5","B3"
"964",964,152.72972972973,"Mafb_int","CP","E17_s027","E17.5","B3"
"965",965,451.540540540541,"Mafb_int","CP","E17_s027","E17.5","B3"
"966",966,202.054054054054,"Mafb_int","CP","E17_s027","E17.5","B3"
"967",967,105.837837837838,"Mafb_int","CP","E17_s027","E17.5","B3"
"968",968,84.7837837837838,"Mafb_int","CP","E17_s027","E17.5","B3"
"969",969,154.081081081081,"Mafb_int","CP","E17_s027","E17.5","B3"
"970",970,367.727272727273,"Mafb_int","CP","E17_s027","E17.5","B3"
"971",971,344.891891891892,"Mafb_int","CP","E17_s027","E17.5","B3"
"972",972,96.9189189189189,"Mafb_int","CP","E17_s027","E17.5","B3"
"973",973,153.648648648649,"Mafb_int","CP","E17_s027","E17.5","B3"
"974",974,467.513513513513,"Mafb_int","CP","E17_s027","E17.5","B3"
"975",975,100.027027027027,"Mafb_int","CP","E17_s027","E17.5","B3"
"976",976,93.5675675675676,"Mafb_int","CP","E17_s027","E17.5","B3"
"977",977,224.108108108108,"Mafb_int","CP","E17_s027","E17.5","B3"
"978",978,283.243243243243,"Mafb_int","CP","E17_s027","E17.5","B3"
"979",979,106.243243243243,"Mafb_int","CP","E17_s027","E17.5","B3"
"980",980,179.594594594595,"Mafb_int","CP","E17_s027","E17.5","B3"
"981",981,209.75,"Mafb_int","CP","E17_s027","E17.5","B3"
"982",982,423.891891891892,"Mafb_int","CP","E17_s027","E17.5","B3"
"983",983,107.594594594595,"Mafb_int","CP","E17_s027","E17.5","B3"
"984",984,165.216216216216,"Mafb_int","CP","E17_s027","E17.5","B3"
"985",985,95.027027027027,"Mafb_int","CP","E17_s027","E17.5","B3"
"986",986,95.1379310344828,"Mafb_int","CP","E17_s027","E17.5","B3"
"987",987,1217.20689655172,"tdt_int","SVZ","E17_s027","E17.5","B3"
"988",988,603.054054054054,"tdt_int","SVZ","E17_s027","E17.5","B3"
"989",989,1954.67567567568,"tdt_int","SVZ","E17_s027","E17.5","B3"
"990",990,648.486486486486,"tdt_int","SVZ","E17_s027","E17.5","B3"
"991",991,468.058823529412,"tdt_int","SVZ","E17_s027","E17.5","B3"
"992",992,995.810810810811,"tdt_int","SVZ","E17_s027","E17.5","B3"
"993",993,2152.18918918919,"tdt_int","SVZ","E17_s027","E17.5","B3"
"994",994,1463.86486486486,"tdt_int","SVZ","E17_s027","E17.5","B3"
"995",995,2965.93333333333,"tdt_int","SVZ","E17_s027","E17.5","B3"
"996",996,579.27027027027,"tdt_int","SVZ","E17_s027","E17.5","B3"
"997",997,1785.37837837838,"tdt_int","SVZ","E17_s027","E17.5","B3"
"998",998,829.135135135135,"tdt_int","SVZ","E17_s027","E17.5","B3"
"999",999,1566.56756756757,"tdt_int","SVZ","E17_s027","E17.5","B3"
"1000",1000,1498.02702702703,"tdt_int","SVZ","E17_s027","E17.5","B3"
"1001",1001,763.864864864865,"tdt_int","SVZ","E17_s027","E17.5","B3"
"1002",1002,2115.21621621622,"tdt_int","SVZ","E17_s027","E17.5","B3"
"1003",1003,1112.91891891892,"tdt_int","SVZ","E17_s027","E17.5","B3"
"1004",1004,598,"tdt_int","SVZ","E17_s027","E17.5","B3"
"1005",1005,504.945945945946,"tdt_int","SVZ","E17_s027","E17.5","B3"
"1006",1006,659.756756756757,"tdt_int","SVZ","E17_s027","E17.5","B3"
"1007",1007,1315.64864864865,"tdt_int","SVZ","E17_s027","E17.5","B3"
"1008",1008,1362.56756756757,"tdt_int","SVZ","E17_s027","E17.5","B3"
"1009",1009,2689.02702702703,"tdt_int","SVZ","E17_s027","E17.5","B3"
"1010",1010,658.756756756757,"tdt_int","SVZ","E17_s027","E17.5","B3"
"1011",1011,2130.21621621622,"tdt_int","SVZ","E17_s027","E17.5","B3"
"1012",1012,638.108108108108,"tdt_int","SVZ","E17_s027","E17.5","B3"
"1013",1013,1484.2972972973,"tdt_int","SVZ","E17_s027","E17.5","B3"
"1014",1014,582.567567567568,"tdt_int","SVZ","E17_s027","E17.5","B3"
"1015",1015,563.459459459459,"tdt_int","SVZ","E17_s027","E17.5","B3"
"1016",1016,1355,"tdt_int","SVZ","E17_s027","E17.5","B3"
"1017",1017,323.103448275862,"Mafb_int","SVZ","E17_s027","E17.5","B3"
"1018",1018,299.621621621622,"Mafb_int","SVZ","E17_s027","E17.5","B3"
"1019",1019,401.405405405405,"Mafb_int","SVZ","E17_s027","E17.5","B3"
"1020",1020,92.1081081081081,"Mafb_int","SVZ","E17_s027","E17.5","B3"
"1021",1021,88.7058823529412,"Mafb_int","SVZ","E17_s027","E17.5","B3"
"1022",1022,119.027027027027,"Mafb_int","SVZ","E17_s027","E17.5","B3"
"1023",1023,484.243243243243,"Mafb_int","SVZ","E17_s027","E17.5","B3"
"1024",1024,127,"Mafb_int","SVZ","E17_s027","E17.5","B3"
"1025",1025,383.6,"Mafb_int","SVZ","E17_s027","E17.5","B3"
"1026",1026,216.621621621622,"Mafb_int","SVZ","E17_s027","E17.5","B3"
"1027",1027,144.432432432432,"Mafb_int","SVZ","E17_s027","E17.5","B3"
"1028",1028,93.6756756756757,"Mafb_int","SVZ","E17_s027","E17.5","B3"
"1029",1029,152.864864864865,"Mafb_int","SVZ","E17_s027","E17.5","B3"
"1030",1030,480.675675675676,"Mafb_int","SVZ","E17_s027","E17.5","B3"
"1031",1031,469.351351351351,"Mafb_int","SVZ","E17_s027","E17.5","B3"
"1032",1032,100.540540540541,"Mafb_int","SVZ","E17_s027","E17.5","B3"
"1033",1033,183.648648648649,"Mafb_int","SVZ","E17_s027","E17.5","B3"
"1034",1034,79.027027027027,"Mafb_int","SVZ","E17_s027","E17.5","B3"
"1035",1035,72.7027027027027,"Mafb_int","SVZ","E17_s027","E17.5","B3"
"1036",1036,109.918918918919,"Mafb_int","SVZ","E17_s027","E17.5","B3"
"1037",1037,285.054054054054,"Mafb_int","SVZ","E17_s027","E17.5","B3"
"1038",1038,93.4324324324324,"Mafb_int","SVZ","E17_s027","E17.5","B3"
"1039",1039,502.189189189189,"Mafb_int","SVZ","E17_s027","E17.5","B3"
"1040",1040,84.9189189189189,"Mafb_int","SVZ","E17_s027","E17.5","B3"
"1041",1041,95.2162162162162,"Mafb_int","SVZ","E17_s027","E17.5","B3"
"1042",1042,185.783783783784,"Mafb_int","SVZ","E17_s027","E17.5","B3"
"1043",1043,237.945945945946,"Mafb_int","SVZ","E17_s027","E17.5","B3"
"1044",1044,79.4054054054054,"Mafb_int","SVZ","E17_s027","E17.5","B3"
"1045",1045,77.8918918918919,"Mafb_int","SVZ","E17_s027","E17.5","B3"
"1046",1046,110.702702702703,"Mafb_int","SVZ","E17_s027","E17.5","B3"
"1047",1047,785.689655172414,"tdt_int","MZ","E17_s029","E17.5","B2"
"1048",1048,1851.10810810811,"tdt_int","MZ","E17_s029","E17.5","B2"
"1049",1049,2962,"tdt_int","MZ","E17_s029","E17.5","B2"
"1050",1050,1440.16216216216,"tdt_int","MZ","E17_s029","E17.5","B2"
"1051",1051,1240.40540540541,"tdt_int","MZ","E17_s029","E17.5","B2"
"1052",1052,2161.59459459459,"tdt_int","MZ","E17_s029","E17.5","B2"
"1053",1053,663.918918918919,"tdt_int","MZ","E17_s029","E17.5","B2"
"1054",1054,3324.51351351351,"tdt_int","MZ","E17_s029","E17.5","B2"
"1055",1055,2148.35135135135,"tdt_int","MZ","E17_s029","E17.5","B2"
"1056",1056,2837.51351351351,"tdt_int","MZ","E17_s029","E17.5","B2"
"1057",1057,3689.45945945946,"tdt_int","MZ","E17_s029","E17.5","B2"
"1058",1058,2599.43243243243,"tdt_int","MZ","E17_s029","E17.5","B2"
"1059",1059,3325.18918918919,"tdt_int","MZ","E17_s029","E17.5","B2"
"1060",1060,2558.7027027027,"tdt_int","MZ","E17_s029","E17.5","B2"
"1061",1061,1779.45945945946,"tdt_int","MZ","E17_s029","E17.5","B2"
"1062",1062,2160.10810810811,"tdt_int","MZ","E17_s029","E17.5","B2"
"1063",1063,823.189189189189,"tdt_int","MZ","E17_s029","E17.5","B2"
"1064",1064,1002.78378378378,"tdt_int","MZ","E17_s029","E17.5","B2"
"1065",1065,2765.37837837838,"tdt_int","MZ","E17_s029","E17.5","B2"
"1066",1066,2957.37837837838,"tdt_int","MZ","E17_s029","E17.5","B2"
"1067",1067,1040.16216216216,"tdt_int","MZ","E17_s029","E17.5","B2"
"1068",1068,1276.35135135135,"tdt_int","MZ","E17_s029","E17.5","B2"
"1069",1069,2677.78378378378,"tdt_int","MZ","E17_s029","E17.5","B2"
"1070",1070,1176.40540540541,"tdt_int","MZ","E17_s029","E17.5","B2"
"1071",1071,3429.75862068966,"tdt_int","MZ","E17_s029","E17.5","B2"
"1072",1072,90.5172413793103,"Mafb_int","MZ","E17_s029","E17.5","B2"
"1073",1073,89.1351351351351,"Mafb_int","MZ","E17_s029","E17.5","B2"
"1074",1074,390.72972972973,"Mafb_int","MZ","E17_s029","E17.5","B2"
"1075",1075,680.945945945946,"Mafb_int","MZ","E17_s029","E17.5","B2"
"1076",1076,271,"Mafb_int","MZ","E17_s029","E17.5","B2"
"1077",1077,393.594594594595,"Mafb_int","MZ","E17_s029","E17.5","B2"
"1078",1078,274.72972972973,"Mafb_int","MZ","E17_s029","E17.5","B2"
"1079",1079,388.648648648649,"Mafb_int","MZ","E17_s029","E17.5","B2"
"1080",1080,449.459459459459,"Mafb_int","MZ","E17_s029","E17.5","B2"
"1081",1081,495.297297297297,"Mafb_int","MZ","E17_s029","E17.5","B2"
"1082",1082,565.567567567568,"Mafb_int","MZ","E17_s029","E17.5","B2"
"1083",1083,520.297297297297,"Mafb_int","MZ","E17_s029","E17.5","B2"
"1084",1084,329.378378378378,"Mafb_int","MZ","E17_s029","E17.5","B2"
"1085",1085,407.135135135135,"Mafb_int","MZ","E17_s029","E17.5","B2"
"1086",1086,433.27027027027,"Mafb_int","MZ","E17_s029","E17.5","B2"
"1087",1087,733.891891891892,"Mafb_int","MZ","E17_s029","E17.5","B2"
"1088",1088,143.486486486486,"Mafb_int","MZ","E17_s029","E17.5","B2"
"1089",1089,122.324324324324,"Mafb_int","MZ","E17_s029","E17.5","B2"
"1090",1090,618.72972972973,"Mafb_int","MZ","E17_s029","E17.5","B2"
"1091",1091,582.864864864865,"Mafb_int","MZ","E17_s029","E17.5","B2"
"1092",1092,195.594594594595,"Mafb_int","MZ","E17_s029","E17.5","B2"
"1093",1093,159.189189189189,"Mafb_int","MZ","E17_s029","E17.5","B2"
"1094",1094,315.135135135135,"Mafb_int","MZ","E17_s029","E17.5","B2"
"1095",1095,187.945945945946,"Mafb_int","MZ","E17_s029","E17.5","B2"
"1096",1096,334.758620689655,"Mafb_int","MZ","E17_s029","E17.5","B2"
"1097",1097,1207.05405405405,"tdt_int","CP","E17_s029","E17.5","B2"
"1098",1098,703.72972972973,"tdt_int","CP","E17_s029","E17.5","B2"
"1099",1099,1533.21621621622,"tdt_int","CP","E17_s029","E17.5","B2"
"1100",1100,1993.94594594595,"tdt_int","CP","E17_s029","E17.5","B2"
"1101",1101,2509.7027027027,"tdt_int","CP","E17_s029","E17.5","B2"
"1102",1102,1003.54054054054,"tdt_int","CP","E17_s029","E17.5","B2"
"1103",1103,1246.54054054054,"tdt_int","CP","E17_s029","E17.5","B2"
"1104",1104,1753.67567567568,"tdt_int","CP","E17_s029","E17.5","B2"
"1105",1105,2122.59459459459,"tdt_int","CP","E17_s029","E17.5","B2"
"1106",1106,727.108108108108,"tdt_int","CP","E17_s029","E17.5","B2"
"1107",1107,666.837837837838,"tdt_int","CP","E17_s029","E17.5","B2"
"1108",1108,1484.81081081081,"tdt_int","CP","E17_s029","E17.5","B2"
"1109",1109,762.918918918919,"tdt_int","CP","E17_s029","E17.5","B2"
"1110",1110,1208.21621621622,"tdt_int","CP","E17_s029","E17.5","B2"
"1111",1111,3405.21621621622,"tdt_int","CP","E17_s029","E17.5","B2"
"1112",1112,1008,"tdt_int","CP","E17_s029","E17.5","B2"
"1113",1113,971.972972972973,"tdt_int","CP","E17_s029","E17.5","B2"
"1114",1114,1292.83783783784,"tdt_int","CP","E17_s029","E17.5","B2"
"1115",1115,2792.32432432432,"tdt_int","CP","E17_s029","E17.5","B2"
"1116",1116,215.081081081081,"Mafb_int","CP","E17_s029","E17.5","B2"
"1117",1117,114.513513513514,"Mafb_int","CP","E17_s029","E17.5","B2"
"1118",1118,293.216216216216,"Mafb_int","CP","E17_s029","E17.5","B2"
"1119",1119,306.486486486487,"Mafb_int","CP","E17_s029","E17.5","B2"
"1120",1120,246.378378378378,"Mafb_int","CP","E17_s029","E17.5","B2"
"1121",1121,181.108108108108,"Mafb_int","CP","E17_s029","E17.5","B2"
"1122",1122,198.081081081081,"Mafb_int","CP","E17_s029","E17.5","B2"
"1123",1123,172.027027027027,"Mafb_int","CP","E17_s029","E17.5","B2"
"1124",1124,499.189189189189,"Mafb_int","CP","E17_s029","E17.5","B2"
"1125",1125,88.4054054054054,"Mafb_int","CP","E17_s029","E17.5","B2"
"1126",1126,98.0810810810811,"Mafb_int","CP","E17_s029","E17.5","B2"
"1127",1127,201.162162162162,"Mafb_int","CP","E17_s029","E17.5","B2"
"1128",1128,87.6756756756757,"Mafb_int","CP","E17_s029","E17.5","B2"
"1129",1129,105.783783783784,"Mafb_int","CP","E17_s029","E17.5","B2"
"1130",1130,413.243243243243,"Mafb_int","CP","E17_s029","E17.5","B2"
"1131",1131,330.405405405405,"Mafb_int","CP","E17_s029","E17.5","B2"
"1132",1132,247.702702702703,"Mafb_int","CP","E17_s029","E17.5","B2"
"1133",1133,157.621621621622,"Mafb_int","CP","E17_s029","E17.5","B2"
"1134",1134,143.243243243243,"Mafb_int","CP","E17_s029","E17.5","B2"
"1135",1135,1257.89189189189,"tdt_int","SVZ","E17_s029","E17.5","B2"
"1136",1136,810.27027027027,"tdt_int","SVZ","E17_s029","E17.5","B2"
"1137",1137,901.189189189189,"tdt_int","SVZ","E17_s029","E17.5","B2"
"1138",1138,3381.16216216216,"tdt_int","SVZ","E17_s029","E17.5","B2"
"1139",1139,627.081081081081,"tdt_int","SVZ","E17_s029","E17.5","B2"
"1140",1140,985.378378378378,"tdt_int","SVZ","E17_s029","E17.5","B2"
"1141",1141,1185.02702702703,"tdt_int","SVZ","E17_s029","E17.5","B2"
"1142",1142,954.945945945946,"tdt_int","SVZ","E17_s029","E17.5","B2"
"1143",1143,3896.94594594595,"tdt_int","SVZ","E17_s029","E17.5","B2"
"1144",1144,1552.32432432432,"tdt_int","SVZ","E17_s029","E17.5","B2"
"1145",1145,872.891891891892,"tdt_int","SVZ","E17_s029","E17.5","B2"
"1146",1146,2591.48648648649,"tdt_int","SVZ","E17_s029","E17.5","B2"
"1147",1147,3603.86486486487,"tdt_int","SVZ","E17_s029","E17.5","B2"
"1148",1148,862.675675675676,"tdt_int","SVZ","E17_s029","E17.5","B2"
"1149",1149,4064,"tdt_int","SVZ","E17_s029","E17.5","B2"
"1150",1150,2422,"tdt_int","SVZ","E17_s029","E17.5","B2"
"1151",1151,669.162162162162,"tdt_int","SVZ","E17_s029","E17.5","B2"
"1152",1152,790.945945945946,"tdt_int","SVZ","E17_s029","E17.5","B2"
"1153",1153,3182.89189189189,"tdt_int","SVZ","E17_s029","E17.5","B2"
"1154",1154,1719.94594594595,"tdt_int","SVZ","E17_s029","E17.5","B2"
"1155",1155,3858.21621621622,"tdt_int","SVZ","E17_s029","E17.5","B2"
"1156",1156,691.135135135135,"Mafb_int","SVZ","E17_s029","E17.5","B2"
"1157",1157,124.756756756757,"Mafb_int","SVZ","E17_s029","E17.5","B2"
"1158",1158,124.891891891892,"Mafb_int","SVZ","E17_s029","E17.5","B2"
"1159",1159,190.567567567568,"Mafb_int","SVZ","E17_s029","E17.5","B2"
"1160",1160,80.9189189189189,"Mafb_int","SVZ","E17_s029","E17.5","B2"
"1161",1161,112.108108108108,"Mafb_int","SVZ","E17_s029","E17.5","B2"
"1162",1162,86.2162162162162,"Mafb_int","SVZ","E17_s029","E17.5","B2"
"1163",1163,79.1081081081081,"Mafb_int","SVZ","E17_s029","E17.5","B2"
"1164",1164,214.972972972973,"Mafb_int","SVZ","E17_s029","E17.5","B2"
"1165",1165,126.594594594595,"Mafb_int","SVZ","E17_s029","E17.5","B2"
"1166",1166,121.513513513514,"Mafb_int","SVZ","E17_s029","E17.5","B2"
"1167",1167,419.351351351351,"Mafb_int","SVZ","E17_s029","E17.5","B2"
"1168",1168,264.27027027027,"Mafb_int","SVZ","E17_s029","E17.5","B2"
"1169",1169,88.4054054054054,"Mafb_int","SVZ","E17_s029","E17.5","B2"
"1170",1170,385.891891891892,"Mafb_int","SVZ","E17_s029","E17.5","B2"
"1171",1171,222.783783783784,"Mafb_int","SVZ","E17_s029","E17.5","B2"
"1172",1172,85.5675675675676,"Mafb_int","SVZ","E17_s029","E17.5","B2"
"1173",1173,85.4324324324324,"Mafb_int","SVZ","E17_s029","E17.5","B2"
"1174",1174,164.891891891892,"Mafb_int","SVZ","E17_s029","E17.5","B2"
"1175",1175,145.837837837838,"Mafb_int","SVZ","E17_s029","E17.5","B2"
"1176",1176,289.702702702703,"Mafb_int","SVZ","E17_s029","E17.5","B2"
"1177",1177,1869.45945945946,"tdt_int","MZ","E17_s031","E17.5","B3"
"1178",1178,2123.2972972973,"tdt_int","MZ","E17_s031","E17.5","B3"
"1179",1179,1117.40540540541,"tdt_int","MZ","E17_s031","E17.5","B3"
"1180",1180,1903.40540540541,"tdt_int","MZ","E17_s031","E17.5","B3"
"1181",1181,863.918918918919,"tdt_int","MZ","E17_s031","E17.5","B3"
"1182",1182,1450.59459459459,"tdt_int","MZ","E17_s031","E17.5","B3"
"1183",1183,1222.7027027027,"tdt_int","MZ","E17_s031","E17.5","B3"
"1184",1184,674.837837837838,"tdt_int","MZ","E17_s031","E17.5","B3"
"1185",1185,997.216216216216,"tdt_int","MZ","E17_s031","E17.5","B3"
"1186",1186,609.216216216216,"tdt_int","MZ","E17_s031","E17.5","B3"
"1187",1187,761.702702702703,"tdt_int","MZ","E17_s031","E17.5","B3"
"1188",1188,913.243243243243,"tdt_int","MZ","E17_s031","E17.5","B3"
"1189",1189,1231.35135135135,"tdt_int","MZ","E17_s031","E17.5","B3"
"1190",1190,1850.18918918919,"tdt_int","MZ","E17_s031","E17.5","B3"
"1191",1191,662.162162162162,"tdt_int","MZ","E17_s031","E17.5","B3"
"1192",1192,1827.48648648649,"tdt_int","MZ","E17_s031","E17.5","B3"
"1193",1193,1567.62162162162,"tdt_int","MZ","E17_s031","E17.5","B3"
"1194",1194,2356.27027027027,"tdt_int","MZ","E17_s031","E17.5","B3"
"1195",1195,675.594594594595,"tdt_int","MZ","E17_s031","E17.5","B3"
"1196",1196,1008.2972972973,"tdt_int","MZ","E17_s031","E17.5","B3"
"1197",1197,1801.94594594595,"tdt_int","MZ","E17_s031","E17.5","B3"
"1198",1198,585.594594594595,"tdt_int","MZ","E17_s031","E17.5","B3"
"1199",1199,618.702702702703,"tdt_int","MZ","E17_s031","E17.5","B3"
"1200",1200,1196.72972972973,"tdt_int","MZ","E17_s031","E17.5","B3"
"1201",1201,1573.7027027027,"tdt_int","MZ","E17_s031","E17.5","B3"
"1202",1202,1896.16216216216,"tdt_int","MZ","E17_s031","E17.5","B3"
"1203",1203,583.405405405405,"tdt_int","MZ","E17_s031","E17.5","B3"
"1204",1204,665.621621621622,"tdt_int","MZ","E17_s031","E17.5","B3"
"1205",1205,824.216216216216,"tdt_int","MZ","E17_s031","E17.5","B3"
"1206",1206,1368.54054054054,"tdt_int","MZ","E17_s031","E17.5","B3"
"1207",1207,806.567567567568,"tdt_int","MZ","E17_s031","E17.5","B3"
"1208",1208,1621.91891891892,"tdt_int","MZ","E17_s031","E17.5","B3"
"1209",1209,2080.86486486487,"tdt_int","MZ","E17_s031","E17.5","B3"
"1210",1210,1264.02702702703,"tdt_int","MZ","E17_s031","E17.5","B3"
"1211",1211,2748.54054054054,"tdt_int","MZ","E17_s031","E17.5","B3"
"1212",1212,1123.2972972973,"tdt_int","MZ","E17_s031","E17.5","B3"
"1213",1213,782.081081081081,"tdt_int","MZ","E17_s031","E17.5","B3"
"1214",1214,2327.18918918919,"tdt_int","MZ","E17_s031","E17.5","B3"
"1215",1215,505.378378378378,"Mafb_int","MZ","E17_s031","E17.5","B3"
"1216",1216,469.297297297297,"Mafb_int","MZ","E17_s031","E17.5","B3"
"1217",1217,349.27027027027,"Mafb_int","MZ","E17_s031","E17.5","B3"
"1218",1218,374.675675675676,"Mafb_int","MZ","E17_s031","E17.5","B3"
"1219",1219,101.216216216216,"Mafb_int","MZ","E17_s031","E17.5","B3"
"1220",1220,146.432432432432,"Mafb_int","MZ","E17_s031","E17.5","B3"
"1221",1221,636,"Mafb_int","MZ","E17_s031","E17.5","B3"
"1222",1222,174.297297297297,"Mafb_int","MZ","E17_s031","E17.5","B3"
"1223",1223,92.1081081081081,"Mafb_int","MZ","E17_s031","E17.5","B3"
"1224",1224,173.081081081081,"Mafb_int","MZ","E17_s031","E17.5","B3"
"1225",1225,316.72972972973,"Mafb_int","MZ","E17_s031","E17.5","B3"
"1226",1226,145.72972972973,"Mafb_int","MZ","E17_s031","E17.5","B3"
"1227",1227,365.297297297297,"Mafb_int","MZ","E17_s031","E17.5","B3"
"1228",1228,270.27027027027,"Mafb_int","MZ","E17_s031","E17.5","B3"
"1229",1229,524.189189189189,"Mafb_int","MZ","E17_s031","E17.5","B3"
"1230",1230,506.837837837838,"Mafb_int","MZ","E17_s031","E17.5","B3"
"1231",1231,516.972972972973,"Mafb_int","MZ","E17_s031","E17.5","B3"
